N: 1243
annotation 1	n1	annotation 2	n2	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	BC	p-value(ALT)	p.adjusted(ALT)	BC
community_42	24	protein_kinase_C_signaling	3	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_42	24	cell_communication_involved_in_cardiac_c...	10	0	0.193081	0	[0.00,0.00]	1	1		1	1	
community_42	24	regulation_of_synaptic_vesicle_cycle	16	0	0.30893	0	[0.00,0.00]	1	1		1	1	
community_42	24	neurotransmitter_receptor_transport_to_p...	6	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_42	24	axonal_transport	10	0	0.193081	0	[0.00,0.00]	1	1		1	1	
community_42	24	vesicle-mediated_transport_in_synapse	42	2	0.810941	2.67955	[0.61,11.79]	0.193111	1		0.955685	1	
community_42	24	presynapse_assembly	3	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_42	24	regulation_of_postsynaptic_membrane_neur...	6	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_42	24	synaptic_vesicle_cycle	38	2	0.733709	2.98737	[0.68,13.19]	0.16505	1		0.965746	1	
community_42	24	presynaptic_process_involved_in_chemical...	37	1	0.714401	1.42874	[0.19,10.87]	0.519126	1		0.841834	1	
community_42	24	synaptic_signaling	124	3	2.39421	1.29634	[0.38,4.41]	0.72584	1		0.497549	1	
community_42	24	trans-synaptic_signaling	124	3	2.39421	1.29634	[0.38,4.41]	0.72584	1		0.497549	1	
community_42	24	chemical_synaptic_transmission,_postsyna...	20	0	0.386163	0	[0.00,0.00]	1	1		1	1	
community_42	24	regulation_of_neurotransmitter_receptor_...	6	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_42	24	neurotransmitter_receptor_transport	7	0	0.135157	0	[0.00,0.00]	1	1		1	1	
community_42	24	signal_release_from_synapse	36	1	0.695093	1.47081	[0.19,11.20]	0.50937	1		0.848657	1	
community_42	24	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.231698	0	[0.00,0.00]	1	1		1	1	
community_43	9	MAPK_cascade	122	1	0.883347	1.14979	[0.14,9.27]	0.6066	1		0.781499	1	
community_43	9	neurotransmitter_uptake	8	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_43	9	activation_of_innate_immune_response	43	0	0.311344	0	[0.00,0.00]	1	1		1	1	
community_43	9	toll-like_receptor_signaling_pathway	10	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	Fc_receptor_mediated_stimulatory_signali...	25	0	0.181014	0	[0.00,0.00]	1	1		1	1	
community_43	9	immune_response-activating_signal_transd...	72	0	0.521319	0	[0.00,0.00]	1	1		1	1	
community_43	9	innate_immune_response-activating_signal...	42	0	0.304103	0	[0.00,0.00]	1	1		1	1	
community_43	9	dopamine_receptor_signaling_pathway	14	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_43	9	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_43	9	chemical_synaptic_transmission	124	1	0.897828	1.12907	[0.14,9.10]	1	1		0.388848	1	
community_43	9	neurotransmitter_secretion	36	1	0.26066	4.28214	[0.52,35.18]	0.233083	1		0.974157	1	
community_43	9	axon_guidance	40	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_43	9	synapse_assembly	16	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_43	9	axo-dendritic_transport	11	0	0.079646	0	[0.00,0.00]	1	1		1	1	
community_43	9	anterograde_axonal_transport	6	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_43	9	hormone-mediated_signaling_pathway	14	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_43	9	regulation_of_cardiac_muscle_hypertrophy	10	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	protein_kinase_A_signaling	5	0	0.0362027	0	[0.00,0.00]	1	1		1	1	
community_43	9	synaptic_vesicle_exocytosis	26	0	0.188254	0	[0.00,0.00]	1	1		1	1	
community_43	9	synaptic_vesicle_priming	10	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	calcium-mediated_signaling	30	0	0.217216	0	[0.00,0.00]	1	1		1	1	
community_43	9	cAMP-mediated_signaling	9	0	0.0651649	0	[0.00,0.00]	1	1		1	1	
community_43	9	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.0506838	0	[0.00,0.00]	1	1		1	1	
community_43	9	TOR_signaling	10	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	myelin_assembly	5	0	0.0362027	0	[0.00,0.00]	1	1		1	1	
community_43	9	ionotropic_glutamate_receptor_signaling_...	6	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_43	9	dopamine_metabolic_process	7	0	0.0506838	0	[0.00,0.00]	1	1		1	1	
community_43	9	myelination	23	0	0.166533	0	[0.00,0.00]	1	1		1	1	
community_43	9	protein_kinase_B_signaling	20	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_43	9	cAMP_metabolic_process	14	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_43	9	synaptic_vesicle_endocytosis	14	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_43	9	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0289622	0	[0.00,0.00]	1	1		1	1	
community_43	9	axon_extension_involved_in_axon_guidance	1	0	0.00724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	modulation_of_chemical_synaptic_transmis...	75	0	0.543041	0	[0.00,0.00]	1	1		1	1	
community_43	9	regulation_of_synapse_organization	17	0	0.123089	0	[0.00,0.00]	1	1		1	1	
community_43	9	synapse_organization	42	0	0.304103	0	[0.00,0.00]	1	1		1	1	
community_43	9	T_cell_receptor_signaling_pathway	37	0	0.2679	0	[0.00,0.00]	1	1		1	1	
community_43	9	B_cell_receptor_signaling_pathway	4	0	0.0289622	0	[0.00,0.00]	1	1		1	1	
community_43	9	stress-activated_MAPK_cascade	37	0	0.2679	0	[0.00,0.00]	1	1		1	1	
community_43	9	response_to_cAMP	13	0	0.0941271	0	[0.00,0.00]	1	1		1	1	
community_43	9	regulation_of_synapse_assembly	10	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	calcium_ion_homeostasis	49	0	0.354787	0	[0.00,0.00]	1	1		1	1	
community_43	9	synapse_maturation	4	0	0.0289622	0	[0.00,0.00]	1	1		1	1	
community_43	9	regulation_of_postsynaptic_membrane_pote...	19	0	0.13757	0	[0.00,0.00]	1	1		1	1	
community_43	9	neuroepithelial_cell_differentiation	4	0	0.0289622	0	[0.00,0.00]	1	1		1	1	
community_43	9	protein_kinase_C_signaling	3	0	0.0217216	0	[0.00,0.00]	1	1		1	1	
community_43	9	cell_communication_involved_in_cardiac_c...	10	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	regulation_of_synaptic_vesicle_cycle	16	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_43	9	neurotransmitter_receptor_transport_to_p...	6	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_43	9	axonal_transport	10	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_43	9	vesicle-mediated_transport_in_synapse	42	0	0.304103	0	[0.00,0.00]	1	1		1	1	
community_43	9	presynapse_assembly	3	0	0.0217216	0	[0.00,0.00]	1	1		1	1	
community_43	9	regulation_of_postsynaptic_membrane_neur...	6	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_43	9	synaptic_vesicle_cycle	38	0	0.275141	0	[0.00,0.00]	1	1		1	1	
community_43	9	presynaptic_process_involved_in_chemical...	37	1	0.2679	4.15972	[0.51,34.14]	0.238802	1		0.972784	1	
community_43	9	synaptic_signaling	124	1	0.897828	1.12907	[0.14,9.10]	1	1		0.388848	1	
community_43	9	trans-synaptic_signaling	124	1	0.897828	1.12907	[0.14,9.10]	1	1		0.388848	1	
community_43	9	chemical_synaptic_transmission,_postsyna...	20	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_43	9	regulation_of_neurotransmitter_receptor_...	6	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_43	9	neurotransmitter_receptor_transport	7	0	0.0506838	0	[0.00,0.00]	1	1		1	1	
community_43	9	signal_release_from_synapse	36	1	0.26066	4.28214	[0.52,35.18]	0.233083	1		0.974157	1	
community_43	9	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_44	36	MAPK_cascade	122	1	3.53339	0.256434	[0.03,1.89]	0.24895	1		0.843781	1	
community_44	36	neurotransmitter_uptake	8	3	0.231698	21.8545	[5.01,95.30]	0.00113229	1		0.999962	1	
community_44	36	activation_of_innate_immune_response	43	1	1.24537	0.792517	[0.11,5.92]	1	1		0.367253	1	
community_44	36	toll-like_receptor_signaling_pathway	10	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_44	36	Fc_receptor_mediated_stimulatory_signali...	25	0	0.724055	0	[0.00,0.00]	1	1		1	1	
community_44	36	immune_response-activating_signal_transd...	72	1	2.08528	0.457143	[0.06,3.39]	0.718113	1		0.539838	1	
community_44	36	innate_immune_response-activating_signal...	42	1	1.21641	0.812544	[0.11,6.08]	1	1		0.36948	1	
community_44	36	dopamine_receptor_signaling_pathway	14	0	0.405471	0	[0.00,0.00]	1	1		1	1	
community_44	36	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.231698	0	[0.00,0.00]	1	1		1	1	
community_44	36	chemical_synaptic_transmission	124	11	3.59131	4.25982	[2.04,8.88]	0.00043088	0.722666		0.99991	1	
community_44	36	neurotransmitter_secretion	36	9	1.04264	14.5679	[6.26,33.93]	2.72192e-07	0.00229092	**	1	1	
community_44	36	axon_guidance	40	1	1.15849	0.855678	[0.11,6.41]	1	1		0.3733	1	
community_44	36	synapse_assembly	16	0	0.463395	0	[0.00,0.00]	1	1		1	1	
community_44	36	axo-dendritic_transport	11	0	0.318584	0	[0.00,0.00]	1	1		1	1	
community_44	36	anterograde_axonal_transport	6	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_44	36	hormone-mediated_signaling_pathway	14	0	0.405471	0	[0.00,0.00]	1	1		1	1	
community_44	36	regulation_of_cardiac_muscle_hypertrophy	10	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_44	36	protein_kinase_A_signaling	5	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_44	36	synaptic_vesicle_exocytosis	26	9	0.753017	23.3333	[9.55,57.02]	1.10469e-08	0.000263468	***	1	1	
community_44	36	synaptic_vesicle_priming	10	5	0.289622	38.7742	[10.67,140.84]	3.48544e-06	0.0139398	*	1	1	
community_44	36	calcium-mediated_signaling	30	0	0.868866	0	[0.00,0.00]	1	1		1	1	
community_44	36	cAMP-mediated_signaling	9	0	0.26066	0	[0.00,0.00]	1	1		1	1	
community_44	36	synaptic_vesicle_fusion_to_presynaptic_a...	7	5	0.202735	97.1774	[18.14,520.45]	3.09427e-07	0.00229092	**	1	1	
community_44	36	TOR_signaling	10	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_44	36	myelin_assembly	5	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_44	36	ionotropic_glutamate_receptor_signaling_...	6	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_44	36	dopamine_metabolic_process	7	0	0.202735	0	[0.00,0.00]	1	1		1	1	
community_44	36	myelination	23	0	0.66613	0	[0.00,0.00]	1	1		1	1	
community_44	36	protein_kinase_B_signaling	20	0	0.579244	0	[0.00,0.00]	1	1		1	1	
community_44	36	cAMP_metabolic_process	14	0	0.405471	0	[0.00,0.00]	1	1		1	1	
community_44	36	synaptic_vesicle_endocytosis	14	1	0.405471	2.62418	[0.33,20.62]	0.338773	1		0.940338	1	
community_44	36	calcium_ion-regulated_exocytosis_of_neur...	4	2	0.115849	35.4412	[4.85,259.12]	0.00471989	1		0.999912	1	
community_44	36	axon_extension_involved_in_axon_guidance	1	0	0.0289622	0	[0.00,0.00]	1	1		1	1	
community_44	36	modulation_of_chemical_synaptic_transmis...	75	8	2.17216	4.86141	[2.13,11.08]	0.000925367	1		0.999836	1	
community_44	36	regulation_of_synapse_organization	17	0	0.492357	0	[0.00,0.00]	1	1		1	1	
community_44	36	synapse_organization	42	0	1.21641	0	[0.00,0.00]	1	1		1	1	
community_44	36	T_cell_receptor_signaling_pathway	37	1	1.0716	0.929365	[0.12,6.97]	1	1		0.377227	1	
community_44	36	B_cell_receptor_signaling_pathway	4	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_44	36	stress-activated_MAPK_cascade	37	0	1.0716	0	[0.00,0.00]	1	1		1	1	
community_44	36	response_to_cAMP	13	0	0.376508	0	[0.00,0.00]	1	1		1	1	
community_44	36	regulation_of_synapse_assembly	10	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_44	36	calcium_ion_homeostasis	49	0	1.41915	0	[0.00,0.00]	1	1		1	1	
community_44	36	synapse_maturation	4	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_44	36	regulation_of_postsynaptic_membrane_pote...	19	2	0.550282	4.11765	[0.91,18.53]	0.102483	1		0.984278	1	
community_44	36	neuroepithelial_cell_differentiation	4	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_44	36	protein_kinase_C_signaling	3	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_44	36	cell_communication_involved_in_cardiac_c...	10	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_44	36	regulation_of_synaptic_vesicle_cycle	16	2	0.463395	5.01261	[1.10,22.93]	0.0758912	1		0.990354	1	
community_44	36	neurotransmitter_receptor_transport_to_p...	6	3	0.173773	36.4848	[7.10,187.57]	0.000420984	0.722666		0.999991	1	
community_44	36	axonal_transport	10	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_44	36	vesicle-mediated_transport_in_synapse	42	9	1.21641	11.8586	[5.17,27.19]	1.14203e-06	0.00539792	**	1	1	
community_44	36	presynapse_assembly	3	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_44	36	regulation_of_postsynaptic_membrane_neur...	6	3	0.173773	36.4848	[7.10,187.57]	0.000420984	0.722666		0.999991	1	
community_44	36	synaptic_vesicle_cycle	38	9	1.10056	13.5402	[5.85,31.35]	4.52664e-07	0.00261503	**	1	1	
community_44	36	presynaptic_process_involved_in_chemical...	37	9	1.0716	14.0357	[6.05,32.59]	3.52498e-07	0.00229092	**	1	1	
community_44	36	synaptic_signaling	124	11	3.59131	4.25982	[2.04,8.88]	0.00043088	0.722666		0.99991	1	
community_44	36	trans-synaptic_signaling	124	11	3.59131	4.25982	[2.04,8.88]	0.00043088	0.722666		0.99991	1	
community_44	36	chemical_synaptic_transmission,_postsyna...	20	2	0.579244	3.88562	[0.87,17.42]	0.111856	1		0.981868	1	
community_44	36	regulation_of_neurotransmitter_receptor_...	6	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_44	36	neurotransmitter_receptor_transport	7	3	0.202735	27.3409	[5.88,127.08]	0.00072205	1		0.99998	1	
community_44	36	signal_release_from_synapse	36	9	1.04264	14.5679	[6.26,33.93]	2.72192e-07	0.00229092	**	1	1	
community_44	36	regulation_of_synaptic_vesicle_exocytosi...	12	2	0.347546	7.04118	[1.49,33.37]	0.0448649	1		0.995895	1	
community_45	3	MAPK_cascade	122	0	0.294449	0	[0.00,0.00]	1	1		1	1	
community_45	3	neurotransmitter_uptake	8	0	0.0193081	0	[0.00,0.00]	1	1		1	1	
community_45	3	activation_of_innate_immune_response	43	0	0.103781	0	[0.00,0.00]	1	1		1	1	
community_45	3	toll-like_receptor_signaling_pathway	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	Fc_receptor_mediated_stimulatory_signali...	25	0	0.0603379	0	[0.00,0.00]	1	1		1	1	
community_45	3	immune_response-activating_signal_transd...	72	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_45	3	innate_immune_response-activating_signal...	42	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_45	3	dopamine_receptor_signaling_pathway	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_45	3	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.0193081	0	[0.00,0.00]	1	1		1	1	
community_45	3	chemical_synaptic_transmission	124	0	0.299276	0	[0.00,0.00]	1	1		1	1	
community_45	3	neurotransmitter_secretion	36	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_45	3	axon_guidance	40	0	0.0965406	0	[0.00,0.00]	1	1		1	1	
community_45	3	synapse_assembly	16	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_45	3	axo-dendritic_transport	11	0	0.0265487	0	[0.00,0.00]	1	1		1	1	
community_45	3	anterograde_axonal_transport	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_45	3	hormone-mediated_signaling_pathway	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_cardiac_muscle_hypertrophy	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	protein_kinase_A_signaling	5	0	0.0120676	0	[0.00,0.00]	1	1		1	1	
community_45	3	synaptic_vesicle_exocytosis	26	0	0.0627514	0	[0.00,0.00]	1	1		1	1	
community_45	3	synaptic_vesicle_priming	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	calcium-mediated_signaling	30	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_45	3	cAMP-mediated_signaling	9	0	0.0217216	0	[0.00,0.00]	1	1		1	1	
community_45	3	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_45	3	TOR_signaling	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	myelin_assembly	5	0	0.0120676	0	[0.00,0.00]	1	1		1	1	
community_45	3	ionotropic_glutamate_receptor_signaling_...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_45	3	dopamine_metabolic_process	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_45	3	myelination	23	0	0.0555109	0	[0.00,0.00]	1	1		1	1	
community_45	3	protein_kinase_B_signaling	20	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_45	3	cAMP_metabolic_process	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_45	3	synaptic_vesicle_endocytosis	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_45	3	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_45	3	axon_extension_involved_in_axon_guidance	1	0	0.00241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	modulation_of_chemical_synaptic_transmis...	75	0	0.181014	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_synapse_organization	17	0	0.0410298	0	[0.00,0.00]	1	1		1	1	
community_45	3	synapse_organization	42	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_45	3	T_cell_receptor_signaling_pathway	37	0	0.0893001	0	[0.00,0.00]	1	1		1	1	
community_45	3	B_cell_receptor_signaling_pathway	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_45	3	stress-activated_MAPK_cascade	37	0	0.0893001	0	[0.00,0.00]	1	1		1	1	
community_45	3	response_to_cAMP	13	0	0.0313757	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_synapse_assembly	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	calcium_ion_homeostasis	49	1	0.118262	12.4167	[1.11,139.33]	0.113749	1		0.995545	1	
community_45	3	synapse_maturation	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_postsynaptic_membrane_pote...	19	0	0.0458568	0	[0.00,0.00]	1	1		1	1	
community_45	3	neuroepithelial_cell_differentiation	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_45	3	protein_kinase_C_signaling	3	0	0.00724055	0	[0.00,0.00]	1	1		1	1	
community_45	3	cell_communication_involved_in_cardiac_c...	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_synaptic_vesicle_cycle	16	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_45	3	neurotransmitter_receptor_transport_to_p...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_45	3	axonal_transport	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_45	3	vesicle-mediated_transport_in_synapse	42	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_45	3	presynapse_assembly	3	0	0.00724055	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_postsynaptic_membrane_neur...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_45	3	synaptic_vesicle_cycle	38	0	0.0917136	0	[0.00,0.00]	1	1		1	1	
community_45	3	presynaptic_process_involved_in_chemical...	37	0	0.0893001	0	[0.00,0.00]	1	1		1	1	
community_45	3	synaptic_signaling	124	0	0.299276	0	[0.00,0.00]	1	1		1	1	
community_45	3	trans-synaptic_signaling	124	0	0.299276	0	[0.00,0.00]	1	1		1	1	
community_45	3	chemical_synaptic_transmission,_postsyna...	20	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_neurotransmitter_receptor_...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_45	3	neurotransmitter_receptor_transport	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_45	3	signal_release_from_synapse	36	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_45	3	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.0289622	0	[0.00,0.00]	1	1		1	1	
community_46	3	MAPK_cascade	122	0	0.294449	0	[0.00,0.00]	1	1		1	1	
community_46	3	neurotransmitter_uptake	8	0	0.0193081	0	[0.00,0.00]	1	1		1	1	
community_46	3	activation_of_innate_immune_response	43	0	0.103781	0	[0.00,0.00]	1	1		1	1	
community_46	3	toll-like_receptor_signaling_pathway	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_46	3	Fc_receptor_mediated_stimulatory_signali...	25	0	0.0603379	0	[0.00,0.00]	1	1		1	1	
community_46	3	immune_response-activating_signal_transd...	72	0	0.173773	0	[0.00,0.00]	1	1		1	1	
community_46	3	innate_immune_response-activating_signal...	42	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_46	3	dopamine_receptor_signaling_pathway	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_46	3	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.0193081	0	[0.00,0.00]	1	1		1	1	
community_46	3	chemical_synaptic_transmission	124	0	0.299276	0	[0.00,0.00]	1	1		1	1	
community_46	3	neurotransmitter_secretion	36	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_46	3	axon_guidance	40	0	0.0965406	0	[0.00,0.00]	1	1		1	1	
community_46	3	synapse_assembly	16	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_46	3	axo-dendritic_transport	11	0	0.0265487	0	[0.00,0.00]	1	1		1	1	
community_46	3	anterograde_axonal_transport	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_46	3	hormone-mediated_signaling_pathway	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_46	3	regulation_of_cardiac_muscle_hypertrophy	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_46	3	protein_kinase_A_signaling	5	0	0.0120676	0	[0.00,0.00]	1	1		1	1	
community_46	3	synaptic_vesicle_exocytosis	26	0	0.0627514	0	[0.00,0.00]	1	1		1	1	
community_46	3	synaptic_vesicle_priming	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_46	3	calcium-mediated_signaling	30	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_46	3	cAMP-mediated_signaling	9	0	0.0217216	0	[0.00,0.00]	1	1		1	1	
community_46	3	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_46	3	TOR_signaling	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_46	3	myelin_assembly	5	0	0.0120676	0	[0.00,0.00]	1	1		1	1	
community_46	3	ionotropic_glutamate_receptor_signaling_...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_46	3	dopamine_metabolic_process	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_46	3	myelination	23	0	0.0555109	0	[0.00,0.00]	1	1		1	1	
community_46	3	protein_kinase_B_signaling	20	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_46	3	cAMP_metabolic_process	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_46	3	synaptic_vesicle_endocytosis	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_46	3	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_46	3	axon_extension_involved_in_axon_guidance	1	0	0.00241352	0	[0.00,0.00]	1	1		1	1	
community_46	3	modulation_of_chemical_synaptic_transmis...	75	0	0.181014	0	[0.00,0.00]	1	1		1	1	
community_46	3	regulation_of_synapse_organization	17	0	0.0410298	0	[0.00,0.00]	1	1		1	1	
community_46	3	synapse_organization	42	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_46	3	T_cell_receptor_signaling_pathway	37	0	0.0893001	0	[0.00,0.00]	1	1		1	1	
community_46	3	B_cell_receptor_signaling_pathway	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_46	3	stress-activated_MAPK_cascade	37	0	0.0893001	0	[0.00,0.00]	1	1		1	1	
community_46	3	response_to_cAMP	13	0	0.0313757	0	[0.00,0.00]	1	1		1	1	
community_46	3	regulation_of_synapse_assembly	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_46	3	calcium_ion_homeostasis	49	0	0.118262	0	[0.00,0.00]	1	1		1	1	
community_46	3	synapse_maturation	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_46	3	regulation_of_postsynaptic_membrane_pote...	19	0	0.0458568	0	[0.00,0.00]	1	1		1	1	
